20;U;set(keywords)
20;E;list(keywords)
20;E;count(data)
20;U;question(data)
20;E;count(data)
20;E;list(keywords)
20;U;confirm()
20;E;prompt(keywords)
20;U;reject()
20;E;success()
21;U;greeting()
21;E;greeting()
21;U;question(data)
21;E;list(keywords)
21;U;question(data)
21;E;list(keywords)
21;U;set(keywords)
21;E;top(keywords)
21;E;list(keywords)
21;U;set(keywords)
21;E;list(keywords)
21;U;confirm()
21;E;count(data)
21;U;success()
21;E;success()
22;E;prompt(keywords)
22;U;question(data)
22;E;list(keywords)
22;U;set(keywords)
22;E;list(keywords)
22;E;confirm()
22;E;list(keywords)
22;E;list(keywords)
22;U;set(keywords)
22;E;confirm()
22;E;list(keywords)
22;E;verify()
22;U;confirm()
22;E;confirm()
22;E;list(keywords)
22;U;confirm()
22;E;link(dataset)
22;U;success()
22;E;verify()
22;U;confirm()
22;E;success()
22;U;success()
22;E;success()
23;E;greeting()
23;U;question(data)
23;E;list(keywords)
23;U;question(data)
23;E;list(keywords)
23;U;list(keywords)
23;E;list(keywords)
23;U;confirm()
23;E;list(keywords)
23;U;reject()
23;E;list(keywords)
23;U;reject()
23;E;list(keywords)
23;U;confirm()
23;U;question(data)
23;E;list(keywords)
23;U;confirm()
23;E;list(keywords)
23;U;set(keywords)
23;E;list(keywords)
23;U;confirm()
23;E;list(keywords)
23;U;reject()
23;E;list(keywords)
23;U;confirm()
23;E;list(keywords)
23;U;set(keywords)
23;E;list(keywords)
23;U;reject()
23;U;set(keywords)
23;E;verify()
23;E;list(keywords)
23;E;verify()
23;U;verify()
23;E;bool(data)
23;E;list(keywords)
23;U;confirm()
23;E;prompt(link)
23;U;question(data)
23;E;list(keywords)
23;U;set(keywords)
23;E;count(data)
23;U;success()
23;E;success()
23;E;link(dataset)
24;U;question(data)
24;E;list(keywords)
24;U;set(keywords)
24;E;list(keywords)
24;U;confirm()
24;E;list(keywords)
24;U;set(keywords)
24;E;list(keywords)
24;U;confirm()
24;U;set(keywords)
24;E;list(keywords)
24;U;success()
24;E;success()
25;E;greeting()
25;U;greeting()
25;E;prompt(keywords)
25;U;set(keywords)
25;E;count(data)
25;E;list(keywords)
25;U;question(data)
25;U;set(keywords)
25;E;link(dataset)
25;E;count(data)
25;U;success()
26;E;greeting()
26;U;greeting()
26;E;prompt(keywords)
26;U;set(keywords)
26;E;list(keywords)
26;U;success()
26;E;success()
26;U;success()
26;E;success()
